Data are continuously updated and reviewed.,,
The format of this file is as follows:,,
POS.  1-8   = Date of daily flow  CCYYMMDD,,
POS. 10-18  = Daily avg flow rate in cubic metres/sec 99999.999,,
POS. 20-24  = Quality code,,
,,
B7H026,,
Variable 100.00 Surface Water Level,,
,,
date,discharge,quality
20181017,2.745,2
20181018,2.774,2
20181019,3.041,2
20181020,2.823,2
20181021,2.586,2
20181022,2.148,2
20181023,4.526,2
20181024,6.288,2
20181025,4.704,2
20181026,4.329,2
20181027,3.549,2
20181028,2.139,2
20181029,2.392,2
20181030,2.452,2
20181031,2.443,2
20181101,2.335,2
20181102,1.758,2
20181103,1.489,2
20181104,1.278,2
20181105,1.303,2
20181106,1.546,2
20181107,2.84,2
20181108,3.271,2
20181109,1.908,2
20181110,2.014,2
20181111,1.853,2
20181112,2.188,2
20181113,2.775,2
20181114,1.832,2
20181115,2.834,2
20181116,2.558,2
20181117,1.004,2
20181118,1.3,2
20181119,0.815,2
20181120,0.372,2
20181121,0.177,2
20181122,0.143,2
20181123,0.142,2
20181124,0.527,2
20181125,0.521,2
20181126,0.265,2
20181127,0.276,2
20181128,0.833,2
20181129,4.418,2
20181130,3.188,2
20181201,3.093,2
20181202,2.44,2
20181203,2.844,2
20181204,3.157,2
20181205,6.393,2
20181206,7.019,2
20181207,8.063,2
20181208,26.149,2
20181209,15.629,2
20181210,54.669,2
20181211,84.621,2
20181212,66.416,2
20181213,65.261,2
20181214,42.489,2
20181215,29.018,2
20181216,17.132,2
20181217,13.339,2
20181218,9.734,2
20181219,8.731,2
20181220,5.994,2
20181221,5.283,2
20181222,9.952,2
20181223,49.374,2
20181224,24.789,2
20181225,16.325,2
20181226,17.646,2
20181227,26.792,2
20181228,20.049,2
20181229,19.589,2
20181230,24.681,2
20181231,14.718,2
20190101,11.578,2
20190102,9.134,2
20190103,8.785,2
20190104,8.177,2
20190105,25.403,2
20190106,48.093,2
20190107,26.407,2
20190108,15.627,2
20190109,56.312,2
20190110,37.067,2
20190111,27.414,2
20190112,19.979,2
20190113,14.128,2
20190114,12.234,2
20190115,12.196,2
20190116,9.462,2
20190117,10.536,2
20190118,19.041,2
20190119,24.651,2
20190120,17.602,2
20190121,11.756,2
20190122,33.511,2
20190123,20.188,2
20190124,12.658,2
20190125,9.144,2
20190126,7.175,2
20190127,6.14,2
20190128,17.919,2
20190129,90.278,2
20190130,51.2,2
20190131,31.797,2
20190201,20.688,2
20190202,16.432,2
20190203,13.968,2
20190204,13.014,2
20190205,14.363,2
20190206,13.065,2
20190207,26.611,2
20190208,16.675,2
20190209,12.295,2
20190210,10.713,2
20190211,8.903,2
20190212,8.533,2
20190213,7.563,2
20190214,40.483,2
20190215,52.05,2
20190216,23.873,2
20190217,176.96,2
20190218,77.727,2
20190219,43.188,2
20190220,35.277,2
20190221,29.816,2
20190222,21.077,2
20190223,23.415,2
20190224,21.561,2
20190225,16.563,2
20190226,17.8,2
20190227,18.788,2
20190228,20.159,2
20190301,19.763,2
20190302,18.69,2
20190303,17.276,2
20190304,16.312,2
20190305,14.641,2
20190306,13.342,2
20190307,17.461,2
20190308,18.705,2
20190309,14.914,2
20190310,12.312,2
20190311,9.981,2
20190312,9.74,2
20190313,8.509,2
20190314,7.724,2
20190315,6.976,2
20190316,7.035,2
20190317,5.74,2
20190318,5.986,2
20190319,5.345,2
20190320,4.949,2
20190321,5.043,2
20190322,5.266,2
20190323,7.539,2
20190324,10.847,2
20190325,7.585,2
20190326,6.492,2
20190327,4.958,2
20190328,4.495,2
20190329,4.357,2
20190330,3.83,2
20190331,3.636,2
20190401,4.909,2
20190402,4.97,2
20190403,6.237,2
20190404,6.887,2
20190405,19.095,2
20190406,37.492,2
20190407,29.655,2
20190408,45.884,2
20190409,54.932,2
20190410,73.907,2
20190411,30.276,2
20190412,22.771,2
20190413,19.861,2
20190414,21.546,2
20190415,20.699,2
20190416,19.965,2
20190417,19.222,2
20190418,17.269,2
20190419,15.487,2
20190420,13.871,2
20190421,12.607,2
20190422,11.177,2
20190423,10.373,2
20190424,10.912,2
20190425,9.711,2
20190426,10.287,2
20190427,9.281,2
20190428,10.119,2
20190429,8.396,2
20190430,8.087,2
20190501,7.866,2
20190502,7.81,2
20190503,7.881,2
20190504,7.227,2
20190505,7.403,2
20190506,6.685,2
20190507,6.096,2
20190508,5.425,2
20190509,5.779,2
20190510,5.658,2
20190511,6.451,2
20190512,5.412,2
20190513,5.41,2
20190514,5.508,2
20190515,5.789,2
20190516,5.06,2
20190517,4.817,2
20190518,4.582,2
20190519,4.5,2
20190520,3.646,2
20190521,4.343,2
20190522,4.212,2
20190523,4.558,2
20190524,5.151,2
20190525,4.617,2
20190526,4.375,2
20190527,4.782,2
20190528,4.343,2
20190529,4.702,2
20190530,4.842,2
20190531,4.541,2
20190601,4.934,2
20190602,4.535,2
20190603,4.109,2
20190604,4.811,2
20190605,4.946,2
20190606,4.6,2
20190607,4.752,2
20190608,3.553,2
20190609,4.388,2
20190610,3.968,2
20190611,4.511,2
20190612,4.544,2
20190613,4.282,2
20190614,4.121,2
20190615,4.245,2
20190616,4.06,2
20190617,4.058,2
20190618,3.562,2
20190619,3.997,2
20190620,4.451,2
20190621,4.008,2
20190622,3.578,2
20190623,5.542,2
20190624,3.854,2
20190625,4.079,2
20190626,5.173,2
20190627,4.539,2
20190628,4.381,2
20190629,4.838,2
20190630,4.05,2
20190701,4.076,2
20190702,4.388,2
20190703,3.99,2
20190704,5.115,2
20190705,3.709,2
20190706,4.27,2
20190707,3.575,2
20190708,3.652,2
20190709,4.442,2
20190710,4.06,2
20190711,4.049,2
20190712,3.642,2
20190713,3.501,2
20190714,3.937,2
20190715,3.695,2
20190716,3.986,2
20190717,3.655,2
20190718,3.674,2
20190719,4.165,2
20190720,3.013,2
20190721,4.504,2
20190722,2.574,2
20190723,3.852,2
20190724,3.337,2
20190725,4.477,2
20190726,4.168,2
20190727,3.286,2
20190728,4.355,2
20190729,3.299,2
20190730,3.181,2
20190731,3.792,2
20190801,4.481,2
20190802,3.539,2
20190803,4.042,2
20190804,3.294,2
20190805,3.925,2
20190806,3.399,2
20190807,3.3,2
20190808,3.515,2
20190809,3.518,2
20190810,2.387,2
20190811,3.904,2
20190812,1.927,2
20190813,3.283,2
20190814,3.478,2
20190815,3.052,2
20190816,3.683,2
20190817,3.121,2
20190818,3.099,2
20190819,3.167,2
20190820,2.518,2
20190821,3.059,2
20190822,2.258,2
20190823,1.586,2
20190824,1.527,2
20190825,1.79,2
20190826,1.399,2
20190827,1.122,2
20190828,1.424,2
20190829,1.411,2
20190830,1.201,2
20190831,1.137,2
20190901,1.531,2
20190902,1.461,2
20190903,1.048,2
20190904,0.997,2
20190905,0.924,2
20190906,0.881,2
20190907,2.257,2
20190908,1.767,2
20190909,1.422,2
20190910,1.184,2
20190911,1.043,2
20190912,1.37,2
20190913,2.261,2
20190914,1.481,2
20190915,2.127,2
20190916,1.674,2
20190917,1.04,2
20190918,1.071,2
20190919,0.969,2
20190920,1.202,2
20190921,1.559,2
20190922,1.121,2
20190923,0.995,2
20190924,0.847,2
20190925,0.828,2
20190926,0.76,2
20190927,0.805,2
20190928,0.871,2
20190929,0.885,2
20190930,0.824,2
20191001,0.704,2
20191002,0.818,2
20191003,0.797,2
20191004,0.847,2
20191005,0.83,2
20191006,0.714,2
20191007,0.635,2
20191008,0.568,2
20191009,0.516,2
20191010,0.366,2
20191011,0.48,2
20191012,0.541,2
20191013,0.492,2
20191014,0.489,2
20191015,0.543,2
20191016,0.508,2
20191017,0.619,2
20191018,0.71,2
20191019,0.565,2
20191020,0.476,2
20191021,0.48,2
20191022,0.489,2
20191023,0.591,2
20191024,0.659,2
20191025,0.731,2
20191026,0.777,2
20191027,0.696,2
20191028,0.719,2
20191029,0.666,2
20191030,0.65,2
20191031,0.658,2
20191101,0.693,2
20191102,0.983,2
20191103,2.993,2
20191104,2.78,2
20191105,1.944,2
20191106,1.514,2
20191107,1.913,2
20191108,1.468,2
20191109,0.936,2
20191110,0.844,2
20191111,0.851,2
20191112,1.093,2
20191113,1.576,2
20191114,2.923,2
20191115,8.04,2
20191116,1.461,2
20191117,1.585,2
20191118,2.979,2
20191119,3.604,2
20191120,6.479,2
20191121,4.79,2
20191122,5.139,2
20191123,36.12,2
20191124,80.116,2
20191125,29.75,2
20191126,14.864,2
20191127,26.403,2
20191128,27.105,2
20191129,16.361,2
20191130,13.682,2
20191201,8.912,2
20191202,6.836,2
20191203,4.346,2
20191204,3.23,2
20191205,3.149,2
20191206,1.883,2
20191207,2.072,2
20191208,1.971,2
20191209,2.445,2
20191210,4.592,2
20191211,14.074,2
20191212,27.946,2
20191213,14.946,2
20191214,8.779,2
20191215,6.545,2
20191216,5.158,2
20191217,171.942,2
20191218,179.329,2
20191219,128.73,2
20191220,98.978,2
20191221,86.234,2
20191222,70.013,2
20191223,55.511,2
20191224,45.753,2
20191225,39.165,2
20191226,35.201,2
20191227,30.997,2
20191228,27.898,2
20191229,22.507,2
20191230,21.853,2
20191231,22,2
20200101,23.263,2
20200102,20.962,2
20200103,20.966,2
20200104,22.152,2
20200105,27.335,2
20200106,24.929,2
20200107,43.319,2
20200108,24.353,2
20200109,16.857,2
20200110,18.807,2
20200111,31.346,2
20200112,28.026,2
20200113,42.01,2
20200114,50.971,2
20200115,77.734,2
20200116,153.38,2
20200117,131.819,2
20200118,119.849,2
20200119,204.303,2
20200120,221.786,2
20200121,148.765,2
20200122,117.114,2
20200123,93.123,2
20200124,75.854,2
20200125,68.695,2
20200126,61.045,2
20200127,61.3,2
20200128,49.696,2
20200129,50.718,2
20200130,57.097,1
20200131,52.979,1
20200201,45.573,1
20200202,41.003,1
20200203,36.386,1
20200204,34.433,1
20200205,31.818,1
20200206,28.54,1
20200207,25.81,1
20200208,24.254,1
20200209,25.953,1
20200210,220.355,60
20200211,229.021,60
20200212,120.088,1
20200213,68.625,1
20200214,63.44,1
20200215,53.487,1
20200216,43.709,1
20200217,42.443,1
20200218,44.745,1
20200219,40.054,1
20200220,35.978,1
20200221,35.54,1
20200222,34.741,1
20200223,36.501,1
20200224,37.255,1
20200225,30.424,1
20200226,27.205,1
20200227,30.315,1
20200228,26.629,1
20200229,23.33,1
20200301,19.482,1
20200302,17.391,1
20200303,17.969,1
20200304,17.212,1
20200305,15.532,1
20200306,15.006,1
20200307,12.69,1
20200308,12.433,1
20200309,11.043,1
20200310,10.53,1
20200311,9.198,1
20200312,8.61,1
20200313,7.715,1
20200314,8.032,1
20200315,6.445,1
20200316,5.713,1
20200317,7.386,1
20200318,6.169,1
20200319,5.6,1
20200320,7.155,1
20200321,5.678,1
20200322,3.899,1
20200323,4.487,1
20200324,4.437,1
20200325,3.676,1
20200326,4.755,1
20200327,5.685,1
20200328,5.135,1
20200329,5.078,1
20200330,4.321,1
20200331,4.65,1
20200401,10.791,1
20200402,10.439,1
20200403,7.578,1
20200404,6.116,1
20200405,11.023,1
20200406,8.201,1
20200407,5.264,1
20200408,6.142,1
20200409,3.973,1
20200410,5.146,1
20200411,4.158,1
20200412,4.015,1
20200413,4.435,1
20200414,3.884,1
20200415,5.8,1
20200416,6.459,1
20200417,16.474,1
20200418,25.515,1
20200419,24.763,1
20200420,22.143,1
20200421,20.195,1
20200422,19.522,1
20200423,20.45,1
20200424,17.378,1
20200425,19.708,1
20200426,21.078,1
20200427,21.428,1
20200428,18.386,1
20200429,17.362,1
20200430,19.406,1
20200501,16.66,1
20200502,15.201,1
20200503,13.908,1
20200504,12.657,1
20200505,12.184,1
20200506,15.302,1
20200507,28.968,1
20200508,31.234,1
20200509,28.98,1
20200510,26.48,1
20200511,24.129,1
20200512,21.527,1
20200513,19.426,1
20200514,18.341,1
20200515,18.498,1
20200516,14.125,1
20200517,14.096,1
20200518,12.137,1
20200519,11.023,1
20200520,10.279,1
20200521,9.701,1
20200522,9.068,1
20200523,8.715,1
20200524,7.561,1
20200525,6.462,1
20200526,6.129,1
20200527,6.652,1
20200528,6.017,1
20200529,5.475,1
20200530,5.813,1
20200531,5.467,1
20200601,4.605,1
20200602,4.336,1
20200603,4.106,1
20200604,4.488,1
20200605,4.353,1
20200606,3.26,1
20200607,3.386,1
20200608,3.148,1
20200609,3.082,1
20200610,2.702,1
20200611,2.864,1
20200612,3.422,1
20200613,2.628,1
20200614,2.217,1
20200615,1.848,1
20200616,1.867,1
20200617,1.723,1
20200618,1.726,1
20200619,1.742,1
20200620,1.894,1
20200621,1.881,1
20200622,2.005,1
20200623,2.582,1
20200624,2.214,1
20200625,2.143,1
20200626,2.916,1
20200627,1.863,1
20200628,1.716,1
20200629,2.262,1
20200630,1.689,1
20200701,1.655,1
20200702,1.649,1
20200703,3.278,1
20200704,2.034,1
20200705,1.756,1
20200706,1.641,1
20200707,1.652,1
20200708,1.661,1
20200709,2.432,1
20200710,2.255,1
20200711,1.679,1
20200712,2.01,1
20200713,3.513,1
20200714,2.753,1
20200715,2.475,1
20200716,4.351,1
20200717,4.185,1
20200718,4.512,1
20200719,5.248,1
20200720,4.193,1
20200721,4.149,1
20200722,4.511,1
20200723,2.985,1
20200724,3.629,1
20200725,4.455,1
20200726,3.817,1
20200727,3.731,1
20200728,3.411,1
20200729,4.681,1
20200730,3.865,1
20200731,3.923,1
20200801,4.499,1
20200802,3.712,1
20200803,3.815,1
20200804,3.979,1
20200805,3.669,1
20200806,2.86,1
20200807,4.444,1
20200808,2.515,1
20200809,3.897,1
20200810,3.141,1
20200811,3.929,1
20200812,3.889,1
20200813,3.054,1
20200814,3.809,1
20200815,3.657,1
20200816,2.509,1
20200817,2.943,1
20200818,3.665,1
20200819,3.216,1
20200820,2.841,1
20200821,3.921,1
20200822,3.099,1
20200823,2.878,1
20200824,2.978,1
20200825,3.425,1
20200826,2.382,1
20200827,3.766,1
20200828,2.774,1
20200829,2.973,1
20200830,3.169,1
20200831,2.526,1
20200901,4.6,1
20200902,3.083,1
20200903,3.658,1
20200904,3.657,1
20200905,4.355,1
20200906,4.13,1
20200907,2.53,1
20200908,3.959,1
20200909,3.798,1
20200910,4.19,1
20200911,2.567,1
20200912,3.47,1
20200913,3.292,1
20200914,1.943,1
20200915,2.021,1
20200916,2.698,1
20200917,2.375,1
20200918,2.354,1
20200919,2.305,1
20200920,1.994,1
20200921,1.797,1
20200922,1.905,1
20200923,1.668,1
20200924,1.889,1
20200925,2.472,1
20200926,2.546,1
20200927,2.792,1
20200928,1.742,1
20200929,1.622,1
20200930,2.324,1
20201001,2.537,1
20201002,7.716,1
20201003,5.364,1
20201004,12.167,1
20201005,38.412,1
20201006,21.667,1
20201007,14.644,2
20201008,13.345,2
20201009,19.367,2
20201010,18.603,2
20201011,15.522,2
20201012,15.349,2
20201013,27.99,2
20201014,27.891,2
20201015,24.092,2
20201016,18.175,2
20201017,13.558,2
20201018,12.232,2
20201019,9.727,2
20201020,8.167,2
20201021,7.446,2
20201022,6.89,2
20201023,5.244,2
20201024,4.637,2
20201025,4.695,2
20201026,3.719,2
20201027,3.642,2
20201028,3.424,2
20201029,3.01,2
20201030,3.612,2
20201031,2.07,2
20201101,1.776,2
20201102,1.74,2
20201103,1.897,2
20201104,2.557,2
20201105,2.486,2
20201106,2.051,2
20201107,2.012,2
20201108,1.875,2
20201109,2.157,2
20201110,5.081,2
20201111,3.574,2
20201112,3.648,2
20201113,2.697,2
20201114,2.474,2
20201115,1.858,2
20201116,6.355,2
20201117,4.91,2
20201118,3.284,2
20201119,3.005,2
20201120,2.341,2
20201121,1.929,2
20201122,1.578,2
20201123,1.537,2
20201124,1.484,2
20201125,1.347,2
20201126,1.347,2
20201127,1.356,2
20201128,1.527,2
20201129,9.97,2
20201130,11.585,2
20201201,6.734,2
20201202,5.605,2
20201203,5.159,2
20201204,3.185,2
20201205,3.757,2
20201206,4.186,2
20201207,5.961,2
20201208,4.634,2
20201209,3.351,7
20201210,3.69,7
20201211,3.115,7
20201212,3.583,7
20201213,3.521,7
20201214,3.3,7
20201215,1.924,7
20201216,7.53,7
20201217,4.28,7
20201218,12.512,7
20201219,8.383,7
20201220,7.326,7
20201221,7.619,7
20201222,38.867,7
20201223,37.373,7
20201224,94.042,7
20201225,87.749,7
20201226,44.374,7
20201227,30.053,7
20201228,25.078,7
20201229,21.653,7
20201230,17.034,7
20201231,15.091,7
20210101,12.013,7
20210102,12.12,7
20210103,11.682,7
20210104,8.126,7
20210105,9.913,7
20210106,22.155,7
20210107,54.294,7
20210108,68.79,7
20210109,54.501,7
20210110,43.896,7
20210111,38.303,7
20210112,30.274,7
20210113,26.306,7
20210114,23.34,7
20210115,21.304,7
20210116,22.678,7
20210117,71.211,7
20210118,38.127,7
20210119,41.114,7
20210120,33.753,7
20210121,30.394,7
20210122,32.219,7
20210123,25.329,7
20210124,41.696,7
20210125,98.955,60
20210126,289.53,60
20210127,289.53,60
20210128,251.213,60
20210129,223.717,7
20210130,209.732,7
20210131,159.867,7
20210201,265.055,60
20210202,288.807,60
20210203,252.278,60
20210204,213.199,7
20210205,191.888,7
20210206,242.735,60
20210207,289.509,60
20210208,286.177,60
20210209,252.68,7
20210210,219.398,7
20210211,187.393,7
20210212,163.09,7
20210213,196.251,7
20210214,210.028,7
20210215,236.285,60
20210216,189.486,7
20210217,183.523,7
20210218,183.278,7
20210219,150.968,7
20210220,127.302,7
20210221,111.828,7
20210222,100.15,7
20210223,89.053,7
20210224,81.991,7
20210225,80.053,7
20210226,71.192,7
20210227,64.123,7
20210228,65.144,7
20210301,83.568,7
20210302,94.87,7
20210303,84.025,7
20210304,106.281,7
20210305,147.795,7
20210306,126.802,7
20210307,116.093,7
20210308,106.033,7
20210309,98.768,7
20210310,89.656,7
20210311,78.122,7
20210312,70.22,7
20210313,64.696,7
20210314,56.018,7
20210315,51.277,7
20210316,46.151,7
20210317,43.426,7
20210318,37.773,7
20210319,35.862,7
20210320,34.451,7
20210321,32.912,7
20210322,36.963,7
20210323,29.806,7
20210324,32.066,7
20210325,34.585,7
20210326,34.334,7
20210327,34.6,7
20210328,33.797,7
20210329,30.634,7
20210330,30.258,7
